Varies per block?       ,1,Unit,MW,1,2006
Varies per sequence?    ,1
# of agents             ,4
Stag,Seq.,Blck,Element 1,Element 2,Element 3,Element 4
2,96,3,0.11881363844509707,0.08245852183430613,0.758197104120885,0.08945512055287042
2,97,1,0.08320241273201989,0.10277226339387657,0.7990473642540163,0.5009728157486582
2,97,2,0.012673613018552965,0.3951298922926678,0.5052154907297075,0.3932563320064717
2,97,3,0.6632040074391763,0.5108871315776173,0.2619835822469532,0.26445621112001705
2,98,1,0.8579003228071231,0.533447575163398,0.6583544300319002,0.2936221914441306
2,98,2,0.23883738239950092,0.38522549479607715,0.6958319534710522,0.9721278009329959
2,98,3,0.8746135225266964,0.21827631833835248,0.03445225142106789,0.16986095996259443
2,99,1,0.4427684689134632,0.2059438276646648,0.2745120980035276,0.7702590801065405
2,99,2,0.10486578505338873,0.08452156685610368,0.8504218781186355,0.6505722344556277
2,99,3,0.7876861085955928,0.0932083063631377,0.7611288329672614,0.930426752224919
2,100,1,0.24088444814119492,0.8360390234446957,0.24155704737758232,0.29165073557649124
2,100,2,0.9241741308781668,0.9387035921099467,0.050952771524055196,0.011052323083429405
2,100,3,0.9347995557189273,0.34910309490533087,0.8786498378765797,0.3465410249121925
2,101,1,0.27584670795847654,0.9563134062160754,0.6726242167819105,0.00011293647753740643
2,101,2,0.30076305460951747,0.7356217344749574,0.21155853113501788,0.9116270263807329
2,101,3,0.9143329996087808,0.35357650589913536,0.10034970197156179,0.9881487876259509
2,102,1,0.610001526791704,0.8478693215557993,0.20688295417510183,0.8346803888455843
2,102,2,0.49328816367074824,0.7089123185987234,0.7158960618079688,0.31700903304561034
2,102,3,0.08402550637728035,0.7506159248811388,0.6686168350406714,0.5411812984567976
2,103,1,0.44861398475520486,0.6106173264551364,0.5960119399250461,0.5479986942434001
2,103,2,0.17927931057763136,0.7544308268362758,0.9697204344428072,0.11314844211514608
2,103,3,0.9506337704684309,0.44790373383141535,0.37588312161052273,0.6302480621532425
2,104,1,0.3794738607147783,0.793509511441983,0.7619264828751615,0.9637594371365621
2,104,2,0.5282130176636213,0.34511293017934475,0.7733229963487531,0.09844821076837951
2,104,3,0.8095229810179918,0.2161158158600316,0.3075087148385658,0.39512034357940884
2,105,1,0.46036528966408596,0.30257749318129834,0.3066038830440905,0.8484543069863042
2,105,2,0.9636886287342059,0.21347143313008488,0.258859021288832,0.6376128052060515
2,105,3,0.5539413865389908,0.0632813955810636,0.26841654781274094,0.5872380995423729
2,106,1,0.44527311417760873,0.7072536879876881,0.3175630279642674,0.891024428471747
2,106,2,0.2276599449969845,0.1890344913305868,0.14472182770625475,0.23961085707473995
2,106,3,0.6042927786403023,0.05220345420884276,0.2228157849239769,0.30269731581398207
2,107,1,0.34393421051048145,0.9143708678697269,0.04952671630106553,0.8479781573865308
2,107,2,0.9799985355848364,0.684694621704319,0.05373343984428525,0.6280563702611361
2,107,3,0.42522508360313216,0.7130212791471133,0.8151294030817402,0.5564123231180589
2,108,1,0.6767128481492559,0.19337373820532822,0.22585236754015492,0.9698172711171031
2,108,2,0.6475653468869078,0.40447803444359587,0.9275231686456065,0.8500632513378463
2,108,3,0.10420012131268663,0.2771395816604516,0.23179668926246544,0.18115207884629103
2,109,1,0.36669073913344397,0.8606324770574514,0.19662069837157348,0.2676912007678218
2,109,2,0.2375808710144245,0.2788614599743069,0.4792281589537257,0.09471043560761072
2,109,3,0.45159414189134117,0.48782177962152207,0.47859635748048257,0.35456380926299924
2,110,1,0.9907390715514848,0.014780909228198968,0.2483596985317882,0.7844737997716043
2,110,2,0.30255074045217856,0.3281238509482596,0.7039399491713978,0.01758578119201637
2,110,3,0.11480213896402591,0.6009070209426715,0.4020267136212916,0.03928810240441183
2,111,1,0.6186361812796015,0.7537270297590148,0.3659576177742052,0.6781021881088003
2,111,2,0.24303291463385546,0.48934606688467586,0.228388788869907,0.7184844013325233
2,111,3,0.686266195522405,0.5705645892858733,0.1719852427933708,0.022449726733782205
2,112,1,0.18135815480183703,0.07729497562937193,0.9448206700734585,0.4311853089115376
2,112,2,0.22907910105180385,0.25346474552368115,0.6596678745760061,0.9798555008979803
2,112,3,0.30882298441891387,0.7781147987484269,0.3089091657439673,0.006190152820653161
2,113,1,0.317163774632645,0.17960650336088313,0.3788712581667171,0.8186979898085498
2,113,2,0.6600571682567489,0.8948916082966152,0.6449080132630627,0.07148442144201694
2,113,3,0.40360250829125244,0.5588547349132227,0.16582581486650105,0.24417483916065597
2,114,1,0.555198112328831,0.5689177617234888,0.532650930225846,0.0907409385868454
2,114,2,0.30844126231242575,0.6130427104252865,0.07663092760608414,0.6201025276568073
2,114,3,0.899230190652917,0.6233793199236881,0.30364239447438224,0.82960268710217
2,115,1,0.022564007316256962,0.6526842305119991,0.8552905130689266,0.024357920514549658
2,115,2,0.8488017760317577,0.13187588819623186,0.021262406542546408,0.5624517012423624
2,115,3,0.9196464887312858,0.2576754430950421,0.5525268673715202,0.3063948804321617
2,116,1,0.5097303417995833,0.8428995120887461,0.3677998567452365,0.16905765730884736
2,116,2,0.18201337967827547,0.2509189043864415,0.38893862848313154,0.9527645053944918
2,116,3,0.17905490703822013,0.3947011067443247,0.8948054145215354,0.093741510379169
2,117,1,0.15087345175442834,0.18845027314267582,0.7235675483080457,0.910370197767951
2,117,2,0.7424488917828345,0.8839765574165732,0.23914667570337644,0.5164434146600387
2,117,3,0.5968275681296704,0.5468148820679468,0.7136018882589801,0.5288302708903132
2,118,1,0.048683958508054515,0.27568636867020513,0.8681283243025641,0.28403814641265
2,118,2,0.7859879535588079,0.5767526766978897,0.8051277046235921,0.31162889662582716
2,118,3,0.8182616809832006,0.6393154326484589,0.06515344613992502,0.7966992167308626
2,119,1,0.21575807394943758,0.9379007185197021,0.7896037211068565,0.11366195948069402
2,119,2,0.3745329350658504,0.21906218427121615,0.6434269552229936,0.3505528768292854
2,119,3,0.29216518121116875,0.8680582188651071,0.811199658970903,0.337002400239484
2,120,1,0.7160066232058246,0.41075713350424237,0.6774974742855242,0.8816117496288105
2,120,2,0.5609766561241234,0.07545886504567934,0.8126779121707859,0.09625958984784089
2,120,3,0.6287333941575723,0.8662579860626172,0.6933926382212512,0.13359371943968257
2,121,1,0.1580661830434722,0.5375564646310782,0.3755092741748214,0.786804568551239
2,121,2,0.18254792468492598,0.8204641035920521,0.14863377488650475,0.3188961680789
2,121,3,0.11652584962472434,0.4136028053270606,0.628505041764988,0.2624706523578859
2,122,1,0.23942190246480588,0.7310893632830284,0.5191743667200843,0.7395113678496608
2,122,2,0.2733132161409817,0.2146959494957681,0.5552626916421002,0.6150853771684217
2,122,3,0.8704138509873625,0.4884512144211186,0.2463418926983123,0.788109029862647
2,123,1,0.7593178166317338,0.5752169590926834,0.026453642501634622,0.286583109101894
2,123,2,0.5240598627316195,0.9408944725719584,0.73929803018257,0.2878169343374486
2,123,3,0.3192673072017631,0.8617916773799663,0.5393872490024512,0.7933179739121359
2,124,1,0.1994357744359574,0.36959527460099983,0.733478188078057,0.618980181721348
2,124,2,0.3057873371642952,0.02174304972997798,0.4248371082484257,0.3341661146882544
2,124,3,0.9424820565683574,0.8090936749878568,0.275433184752935,0.49035298330294985
2,125,1,0.8100501121353472,0.9293714030345426,0.26611517400917983,0.9059898176776384
2,125,2,0.007908635973704614,0.870592961545396,0.38090118904763726,0.6338513432776149
2,125,3,0.15576495754460962,0.412249928065773,0.772716931646062,0.7453940614345669
2,126,1,0.28182987235516177,0.5365036323888794,0.38042658752984004,0.8424854586693549
2,126,2,0.7422314472709088,0.46553136208873847,0.3538874590209147,0.03728686259302272
2,126,3,0.6163313077199855,0.663640678178659,0.09843235953614649,0.48788797537454154
2,127,1,0.6059664066524233,0.6651480924690893,0.8651415956638233,0.2074961539520661
2,127,2,0.5184411285569059,0.21696358144712202,0.11700440109596277,0.6784010836788998
2,127,3,0.9388776872224112,0.5922197653258616,0.893709034776413,0.23127506158361766
2,128,1,0.4536155747096704,0.20176932990907193,0.5758659622660935,0.2531628048332337
2,128,2,0.23066788487199097,0.66415411804399,0.5750822913683575,0.9165175457045449
2,128,3,0.18256522750653947,0.09570175693065308,0.3048199536578864,0.6952368885755895
2,129,1,0.6749234542216909,0.7106613137554718,0.7688065375252946,0.8214747600684307
2,129,2,0.23493283926428954,0.6769803913811043,0.5985339269094965,0.3506499471657498
2,129,3,0.8982831099938371,0.09749173781170795,0.6766830227167184,0.26687400035815
2,130,1,0.2626231338682503,0.38493388751533986,0.9905481190171859,0.9210806008116483
2,130,2,0.9833638725691289,0.9889804649586993,0.5679311985222562,0.9993179149009748
2,130,3,0.8165962771890227,0.5516917963631385,0.6186566251629888,0.04106543901778159
2,131,1,0.6262452089143913,0.9777017879737986,0.8657407479606289,0.6242792153005179
2,131,2,0.46229503720076415,0.9171104241371602,0.059776151217474816,0.6015643187761932
2,131,3,0.8005513025212188,0.6334863318351411,0.32480856868423946,0.7583170850364331
2,132,1,0.623875988302381,0.38169843999981334,0.8449590377276857,0.33381800182042554
2,132,2,0.6868026376092549,0.8872783572261256,0.957378350813805,0.6162951624595014
2,132,3,0.3722360506520681,0.9769046984080916,0.6334751217699512,0.15263816735072067
2,133,1,0.47261992116555174,0.03107979553547735,0.08669907601190152,0.7244230870278763
2,133,2,0.6491942285159824,0.6383445284474447,0.0058914047560305605,0.3217122803893262
2,133,3,0.11068587603045055,0.019693334807343144,0.7718987989765711,0.12580633434582267
2,134,1,0.04742939102958532,0.204869799365464,0.13751398468313059,0.17662080784157164
2,134,2,0.8072375034223633,0.4244101384429395,0.5071989978633169,0.9915303245681573
2,134,3,0.9945529015249179,0.025560434565019108,0.257454223504191,0.8012829884651231
2,135,1,0.942618335039791,0.0518555138766843,0.6069243085297407,0.6321297715357841
2,135,2,0.6644829843909115,0.42927797837821235,0.40178634540339053,0.41884377318287336
2,135,3,0.5602064538102756,0.3503451232952419,0.39880269444555827,0.0902309633914824
2,136,1,0.0833167433785651,0.27224281772317727,0.7265972387300856,0.1008401527889653
2,136,2,0.3626670150770117,0.6762059929803896,0.6847802439746522,0.9316589679357716
2,136,3,0.20106652396366487,0.74285984528076,0.07637060013738606,0.4795178502717543
2,137,1,0.5506550330067719,0.06089075032448488,0.2778394795802577,0.8021140370176227
2,137,2,0.7485200494628703,0.09883701146197565,0.8162943783041532,0.12698547933727666
2,137,3,0.9366894742368941,0.9052407126657922,0.33884708493852855,0.7504068135040793
2,138,1,0.27016856933235167,0.7215490616231668,0.31906343427676354,0.770211671477327
2,138,2,0.587594675091671,0.48558064767897413,0.19288319866788206,0.3690999009646656
2,138,3,0.22357118055752734,0.9400694728245498,0.7441173863902226,0.9783676141597082
2,139,1,0.6620455245156238,0.6110152789472172,0.47294272274857785,0.8320264763779954
2,139,2,0.24171018823877466,0.22992349769887954,0.5400956287532097,0.9520305143907641
2,139,3,0.6874528331906764,0.16027820808083781,0.8117854041375165,0.4921514957671438
2,140,1,0.33184819437892643,0.05752172283687207,0.5461352074317851,0.1495815150417268
2,140,2,0.24581506791930452,0.993624382285458,0.08527196182000574,0.22036969884233581
2,140,3,0.8614697312759985,0.32610547950659785,0.009996820819579755,0.5034548314541953
2,141,1,0.08548717281671214,0.1916567132591085,0.06804374966094873,0.3973572164230115
2,141,2,0.5456128578207158,0.9860017733057518,0.782411903734743,0.05264511379162995
2,141,3,0.1459627979756788,0.0016466889457702472,0.32725184101845106,0.5873773939735754
2,142,1,0.5721073359966855,0.01777832294252568,0.3117207839768672,0.8799018379110506
2,142,2,0.3405025889980646,0.7366522756781462,0.5245801754037573,0.6581512023452789
2,142,3,0.32984648205733347,0.9432815539918107,0.4254195948274031,0.6314630695267389
2,143,1,0.2111599997126845,0.3163216012211638,0.689740951185106,0.9215916379904165
2,143,2,0.17844447551788178,0.4062631506109966,0.7684063509629091,0.5858765673912285
2,143,3,0.7463392299279414,0.5520899286348602,0.5502228455097202,0.1706179098659495
2,144,1,0.5749181251139821,0.3584416515977433,0.48965186987819154,0.6326435456569521
2,144,2,0.9523429378733883,0.8879192798560553,0.23037397779721758,0.6967225057613722
2,144,3,0.5064909846862569,0.4769527400313107,0.28860877752956715,0.6991588639873771
2,145,1,0.754285295214993,0.17650369808623867,0.9480905897373102,0.42021588797915554
2,145,2,0.14725403119687175,0.6936479079402351,0.9379933043386346,0.42155573714348327
2,145,3,0.18096335674048403,0.32581847007467957,0.2631089851752495,0.9148931691562248
2,146,1,0.9150251011459389,0.1902435334769419,0.22546498650451152,0.9174163164569653
2,146,2,0.29434232398483284,0.6616546096163785,0.18581723202331069,0.1790592534472053
2,146,3,0.44173928306074206,0.7182847256393792,0.22304012353038405,0.1774361375424962
2,147,1,0.7765611279212208,0.6160413618556078,0.8428042720394011,0.37451319276748274
2,147,2,0.06310754420125586,0.8779525488445581,0.3364750630539026,0.8594314820348203
2,147,3,0.22389945012389,0.9494181938444854,0.6311965765508314,0.19342824870774677
2,148,1,0.8456759002184056,0.6323603385495744,0.07482398476960439,0.46527861115604785
2,148,2,0.8819217344170911,0.7040185133736321,0.6879035082338343,0.014542555108732813
2,148,3,0.9072702719732362,0.07910219384728401,0.810018233265482,0.10645894937881484
2,149,1,0.09899009770381872,0.3971762521445721,0.5110706849542483,0.6500586587072137
2,149,2,0.9838511351395487,0.23990263179471105,0.8031926160609952,0.3649948586401788
2,149,3,0.44157734733882337,0.5670052056106216,0.44236562094347764,0.2130536567137471
2,150,1,0.2976042998570845,0.21228246284270624,0.9235985102549928,0.7090910794955787
2,150,2,4.0745001219644195e-6,0.3428543401951256,0.2321246370604373,0.557532719877075
2,150,3,0.5291525608363616,0.6313749364647743,0.6694075279081237,0.8705664142839957
2,151,1,0.9513412770693364,0.521548000127432,0.5526731611133888,0.6684795596806141
2,151,2,0.6784080241471222,0.8601044029361444,0.7509673810870428,0.3138575508557353
2,151,3,0.06743150521418517,0.07236433299539313,0.5786154509938115,0.06996866486794762
2,152,1,0.8182338202627943,0.5895314132092002,0.10199589185830815,0.26659220604342115
2,152,2,0.8043298902352458,0.1013008553276642,0.5131615440372805,0.6185583573765081
2,152,3,0.32573926687769106,0.7107366073119068,0.5046510342973065,0.440265783573909
2,153,1,0.4141204739454165,0.6498628321118587,0.7768490753091497,0.5977603615174492
2,153,2,0.39534288507325654,0.02755503926550862,0.110834419896636,0.3624645445266892
2,153,3,0.4279596836548978,0.3050304498953189,0.06750738543648982,0.13863352502271864
2,154,1,0.7543773308414732,0.5130990172789229,0.07703172474688924,0.9855343829862921
2,154,2,0.8243356915788704,0.18341708603538032,0.834813810787914,0.4533046023547276
2,154,3,0.1553005927422495,0.1305673202291655,0.5824928089226231,0.16011522607903905
2,155,1,0.7383098701337452,0.4499597787912215,0.7612408210099757,0.4515373418711017
2,155,2,0.38987851378775784,0.9105342487997035,0.14774615864282237,0.7527214826747528
2,155,3,0.5328210437288863,0.6605897855589928,0.35016745529251514,0.7732245651468355
2,156,1,0.1633326724904438,0.99208963136895,0.4446513225406197,0.9555303230134271
2,156,2,0.9130158982770866,0.6307685845425863,0.6081557844749224,0.2461896061011568
2,156,3,0.033826735556477416,0.911960686286422,0.3888137805326064,0.3566062947059383
2,157,1,0.0760299920733305,0.054289087898930166,0.37664409551888256,0.859782267986239
2,157,2,0.7185678159466364,0.6780975482786427,0.47717312170161286,0.12210809283279933
2,157,3,0.08195091165981983,0.8714821868511431,0.20419246261271695,0.21256775622023039
2,158,1,0.769302037814376,0.8350288485680322,0.007500380531433981,0.7885228996538836
2,158,2,0.6540909688705423,0.5592733137237811,0.2740441397960689,0.16036147236913667
2,158,3,0.44036605589283107,0.0683138468094695,0.9112901534717417,0.31572845520026727
2,159,1,0.6522033125742215,0.4691893004734089,0.3844488594166897,0.6850588443933892
2,159,2,0.9968360215945471,0.40592222929002286,0.27012365834210983,0.06741449902537355
2,159,3,0.47501554173538363,0.6217763584894791,0.035268930616043415,0.6002142884695996
2,160,1,0.5195472889802568,0.8505341370023729,0.9473428972791917,0.13297746130927224
2,160,2,0.5486117728269777,0.6282828511012659,0.35581590576674493,0.45967005718906484
2,160,3,0.9675282186375642,0.8431389312062825,0.5558608108097651,0.9912121590633904
2,161,1,0.23301854518311949,0.16362451112673249,0.7576123629694897,0.4830936069324563
2,161,2,0.1995053797543378,0.15611680607478817,0.1644300270040604,0.5026758494937913
2,161,3,0.5379587078199937,0.597617667388306,0.9264183871701879,0.1166020119161788
2,162,1,0.5459703422680233,0.14809623568273245,0.00038081981831439293,0.25740363663079546
2,162,2,0.5882200555557249,0.7551963042560885,0.36925438384600917,0.2699281476391897
2,162,3,0.1390390456615409,0.9688619283891466,0.1789458993784767,0.4959880859960131
2,163,1,0.37734166683947135,0.5753458904873505,0.29826471979571134,0.9643602884227602
2,163,2,0.1413743149292075,0.7961538757042206,0.7152450987536592,0.27500604142152696
2,163,3,0.041803859506193586,0.3254135946216641,0.11550470918523659,0.7820337693561172
2,164,1,0.7307467310956783,0.3916731269702234,0.746795158968597,0.23154641525047448
2,164,2,0.7645411720458393,0.9348322870259154,0.21974217983965372,0.2752315792852975
2,164,3,0.6342288539139396,0.6700388525358749,0.6490006699434487,0.8301186160825298
2,165,1,0.35074651116773037,0.817464412893314,0.7826448035758036,0.132906593066358
2,165,2,0.5567714998594633,0.1430312801558289,0.23379775921918933,0.3339071143586656
2,165,3,0.2784559371845392,0.4891299768722628,0.2532901961577909,0.25607503816091226
2,166,1,0.028220118628624613,0.9297310876325744,0.38130657893667563,0.017138056297665516
2,166,2,0.5097375674444318,0.25560558716295234,0.18949356985026733,0.4676867339580151
2,166,3,0.9388773169174354,0.3995268141343775,0.42797347351651704,0.7783618182104459
2,167,1,0.5821254096596191,0.6089815538469594,0.9518391248851679,0.017238309201530688
2,167,2,0.6874143049859074,0.38110505218840296,0.5073150991228954,0.6482711755724553
2,167,3,0.7764203404143324,0.9361763029496863,0.3559517670550023,0.5078119013017257
2,168,1,0.09131916634030346,0.3080116287638155,0.607460484915346,0.48109623643792543
2,168,2,0.7854904833040677,0.16393687872536566,0.5558070622357496,0.7712402915717698
2,168,3,0.011398689290967434,0.929757233299056,0.5923429769484343,0.1270378369393168
2,169,1,0.1343982837726061,0.970393436042299,0.7573269865233256,0.4893712206280818
2,169,2,0.6517869858933507,0.8021237048761982,0.47571266287538383,0.6304830427225341
2,169,3,0.8279438396893901,0.0016501884837094583,0.8643726420031745,0.5958605911946986
2,170,1,0.8745018486512881,0.8465041178637887,0.26205554974849954,0.0643783292391864
2,170,2,0.08338680877116977,0.7021799204947994,0.5983274507471796,0.38627299389605874
2,170,3,0.8108923389584395,0.45674539884716814,0.4903723934514952,0.3878605679457179
2,171,1,0.918927181528516,0.2849188141699659,0.7052745295211842,0.9613651109746884
2,171,2,0.9898638641900555,0.2773019811351889,0.7421758276072687,0.5912404435287042
2,171,3,0.31208271134727883,0.311443550379513,0.8461372209371392,0.0012619851259689785
2,172,1,0.9400245547358363,0.2895004768972629,0.08206208615514887,0.05096049905573308
2,172,2,0.914496966700088,0.7575565236408994,0.2334895782035511,0.010850973196627756
2,172,3,0.9003547178364768,0.952077161204371,0.4171034852754365,0.3655999664858316
2,173,1,0.27151572884325637,0.8743980297028346,0.07335813938412539,0.2378286574281412
2,173,2,0.3286880752017638,0.8427690530093728,0.2875743246603888,0.5926165572101507
2,173,3,0.6534498690757458,0.5491180685218702,0.3523804995336217,0.03335085620161715
2,174,1,0.0036182551332994972,0.3439217932752623,0.6147923668260635,0.8849973572258991
2,174,2,0.8762567033134812,0.2741644347389347,0.4467533884767445,0.9251156234924891
2,174,3,0.870266522555202,0.2487776429820876,0.952237540039425,0.18147608188535203
2,175,1,0.24958496274389796,0.805037224962744,0.16388644971703115,0.27134221021153815
2,175,2,0.7553973088489687,0.5462934494159579,0.847459396740786,0.5909506465983938
2,175,3,0.9758388478118174,0.713794331982923,0.7398727397651703,0.7965358917278582
2,176,1,0.12021713669614864,0.8913660421107099,0.1903637023190028,0.46285296756835925
2,176,2,0.7479322047197932,0.06363152491114277,0.20430624334683856,0.44672182845056807
2,176,3,0.7765408651246635,0.23400213404309578,0.5264913106694527,0.6664043316921127
2,177,1,0.5771364741504827,0.7303678316600277,0.4737544836584817,0.7255718829698579
2,177,2,0.3190838198254071,0.3383897523345829,0.5401357088804988,0.6903260772062956
2,177,3,0.9086080120907185,0.5468999536555494,0.3245508209649175,0.7213997992278927
2,178,1,0.732352941422342,0.0587337005784232,0.22841352707678353,0.20490385836876368
2,178,2,0.6384175275216222,0.8692982748219096,0.7483794687260339,0.43106685875739803
2,178,3,0.43992475559517574,0.4860633538776422,0.49006428787217393,0.9113314304440208
2,179,1,0.13334590102391997,0.665133691158684,0.7225296914218717,0.4048300352170282
2,179,2,0.6783938032336461,0.8615837001311761,0.7949042562557191,0.8687954343492756
2,179,3,0.6726543425646561,0.8695913390370322,0.4401884434833956,0.5369753661440537
2,180,1,0.7669650996786475,0.012285518787495509,0.9760420007340658,0.5121566978175505
2,180,2,0.8978071139705082,0.03433181796905882,0.8195876273467184,0.034650031528186354
2,180,3,0.5673973198470652,0.536750477883426,0.5875245347534328,0.53833004851616
2,181,1,0.8622534379749784,0.2714878285770812,0.9893028776685255,0.22548707145055724
2,181,2,0.8318067231343178,0.4590633106363009,0.604178544253442,0.03165713091641109
2,181,3,0.8425625098217926,0.4278982873961965,0.9122273598180084,0.23183930746901438
2,182,1,0.12190300499600792,0.5706860900216151,0.4876142451157712,0.41987964500967623
2,182,2,0.4752019182502891,0.21938241658680768,0.8008310862963095,0.56867501374372
2,182,3,0.6302725121519057,0.9379720422261029,0.34826962928028027,0.4602711120655554
2,183,1,0.732170248555915,0.1965234062594372,0.7666090047893057,0.5379957957181516
2,183,2,0.37799927623580576,0.7660980335576575,0.9653280959852293,0.48176895754331084
2,183,3,0.25592557100277524,0.21694683829649586,0.11224191130725703,0.4509134110558286
2,184,1,0.6453598649493284,0.3265240610847018,0.43517194633147693,0.7641629517976993
2,184,2,0.12627287104847595,0.030471341454972434,0.46566616243006975,0.12264593396877332
2,184,3,0.9816316813789023,0.8375999049532057,0.36073471504129206,0.6128070600053197
2,185,1,0.2970362112764051,0.9125441425479868,0.6676915180764669,0.05422475706263796
2,185,2,0.4432501648321887,0.8355121262957057,0.4924729295233292,0.06190088954708606
2,185,3,0.807786352795028,0.24841516749090475,0.8502056637140889,0.24215331166718146
2,186,1,0.7206276812494761,0.4817475459511744,0.5122882228425969,0.35466492157239826
2,186,2,0.7842031999515433,0.23591348668493484,0.7318687220216178,0.4969638349785104
2,186,3,0.2040834382027883,0.7729149680419409,0.5791485407421422,0.25440313277933524
2,187,1,0.7810921411250398,0.603802386297033,0.5209505234209282,0.7642043750281144
2,187,2,0.7335374180554706,0.19278147517759758,0.3852500084266537,0.521207482172054
2,187,3,0.938138603200368,0.9449335512287027,0.30009641081482075,0.3246028733353272
2,188,1,0.9815749849625328,0.6824007968721062,0.45081381372541673,0.9229269332316856
2,188,2,0.2753976559494635,0.8608190209252704,0.8490001837086552,0.08031334284143288
2,188,3,0.5408893026425186,0.9631507557195833,0.05912372328397142,0.18486002318243866
2,189,1,0.45913075488712995,0.9201562400269458,0.8552486217761639,0.8470023172850365
2,189,2,0.043459535924003534,0.5095854703887679,0.8905594108892891,0.14554784818995392
2,189,3,0.3866883894897597,0.35370272493936294,0.882629907322348,0.5289875687505765
2,190,1,0.14368794323437717,0.7247045906045873,0.7321948128346973,0.15802608458550305
2,190,2,0.37529241719255535,0.12880042787027524,0.7706929555369735,0.9010389895490336
2,190,3,0.825068916344097,0.4928524670055565,0.27611297263704504,0.2197069180321225
2,191,1,0.16898498570826348,0.015521884731926283,0.6852164462041215,0.3998812492696262
2,191,2,0.4223400239278734,0.6151997962120599,0.549752578089608,0.9621252935413631
2,191,3,0.6756979607535087,0.22340744975858007,0.22190498263076885,0.47822421030363493
2,192,1,0.5706680754846489,0.7933970643324579,0.9401458840550005,0.8792887925388728
2,192,2,0.22730679317329083,0.3893693841476147,0.5118362963563399,0.516347927371303
2,192,3,0.48521187020795065,0.7086001457036353,0.305747432984933,0.9862349754906157
2,193,1,0.1754346458956877,0.2809140069450946,0.7723425123933421,0.8755112994458947
2,193,2,0.010479290060095625,0.2646163788663982,0.9553237187163723,0.18163663397087926
2,193,3,0.7696111238486592,0.5241432385070592,0.16711325072091965,0.8647969618693792
2,194,1,0.2837120660373278,0.983582079485571,0.6806972953016484,0.5848057319172286
2,194,2,0.8322476308055107,0.009349829946196042,0.832442924749166,0.9532611295760054
2,194,3,0.09167665253036339,0.011926813767801914,0.7179447982730649,0.009109479653741204
2,195,1,0.6911582975530193,0.9746534729244696,0.18215745249637627,0.7912229824321251
2,195,2,0.10868661811611235,0.6626829321665642,0.9289982127556897,0.7343768400775212
2,195,3,0.5277620868427328,0.8680848069303821,0.26502284714681323,0.9220463431169312
2,196,1,0.1081878894752013,0.19277243005954836,0.6922726142488278,0.006431534960736007
2,196,2,0.8064494345010693,0.775652015098838,0.3063664999522273,0.5437409888515337
2,196,3,0.43236387454900505,0.03945481020077035,0.406922384798005,0.6001096469129505
2,197,1,0.8762061838438071,0.6747337880753734,0.9684767201067617,0.13055918077081508
2,197,2,0.4276218163101069,0.8934927703649425,0.5652742068702756,0.6542208008271233
2,197,3,0.11449727821816724,0.60834336359307,0.945069181721339,0.7725373441907075
2,198,1,0.19612485945700286,0.39064347717911385,0.6936300629366801,0.04039585948268387
2,198,2,0.22303394685826095,0.045306704729321856,0.4238238078673735,0.9246649762232
2,198,3,0.41981878310672793,0.6062156341310767,0.4655976311514183,0.6988169421570487
2,199,1,0.6178782373158758,0.47288258434516584,0.7339360537264357,0.8813052186268935
2,199,2,0.5113455808937133,0.1594227518354132,0.9219892346288836,0.48698427163042557
2,199,3,0.3240136924681536,0.28940069744135233,0.8811248958030247,0.03143305335009816
2,200,1,0.4026645021366777,0.7637662827729104,0.17930045773039915,0.9250594451873753
2,200,2,0.945631425826208,0.473406482307148,0.7400705805946755,0.38122334562128035
2,200,3,0.037007929927025174,0.16967274433342094,0.4186829173314146,0.42080247187665876
2,201,1,0.8667555687642958,0.1493882341835715,0.04951553472715475,0.9410139901417576
2,201,2,0.28241522511664874,0.8868535209741113,0.01589579053706891,0.6440242753508514
2,201,3,0.9137730237844386,0.4590270599785622,0.5210225009495943,0.4349359181026504
2,202,1,0.041325138839015896,0.8024692656120744,0.1779934257081297,0.0951235686569829
2,202,2,0.14829321873253343,0.2635497853983353,0.035904208574800034,0.1791714287277466
2,202,3,0.3260020858645545,0.29769802709497717,0.7646547637952252,0.8892612471309331
2,203,1,0.3843440877177131,0.0306931588566548,0.34102641038826853,0.4832305469850595
2,203,2,0.5090689664865584,0.6914495214753333,0.9606864426300445,0.22732565060230425
2,203,3,0.9416340713124778,0.8593569946849353,0.20836921390644148,0.3691373919242813
2,204,1,0.03277777013015459,0.10193194197721644,0.9424570459258796,0.6479906905703421
2,204,2,0.5817246274464001,0.1701909030405706,0.9098608217694621,0.4644923301707442
2,204,3,0.5730565421392464,0.16662392894844835,0.4641714952370546,0.44241730689861547
2,205,1,0.45517084350593384,0.8887144548103929,0.5078586279585657,0.4923044223667221
2,205,2,0.40720848131414145,0.3858088174179013,0.7209708060374111,0.7128195465167695
2,205,3,0.8874019832473252,0.6228358284820468,0.9438312084831706,0.6905811758837743
2,206,1,0.6392029933576935,0.3857418348100876,0.4445799450275536,0.9048335633581877
2,206,2,0.08221095214897067,0.9701143766890588,0.8633854270670227,0.6058285036110027
2,206,3,0.8115469182262145,0.1581973956880487,0.28924939216932954,0.43450205385903296
2,207,1,0.6440546117065364,0.1330376878661741,0.7843522773086116,0.8462582569833419
2,207,2,0.3485059690775636,0.9324914207038979,0.11510813667041364,0.28683687160635807
